,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
75,-0.9068447,-4.27046,12.380061,1.1295072,12.866808,4.310731,11.220046,12.824048,-5.8657346,-9.495563,-4.141912,-2.8788333,6.568512,4.454311,-0.34316796,-11.532891,-10.634631,-11.847601,-7.409315,0.8099097,2.5917969,1.6645797,2.074002,1.5149779,6.7746067,2.1269991,-4.530349,-7.0861225,12.546886,-10.608931,-4.120086,-6.9744897,-10.71137,-5.0837593,-9.192313,-11.973925,8.783672,5.7104764,11.976874,-9.296482,5.5812283,-5.955514,4.158889,-3.109529,2.4381437,6.7377586,-5.986458,2.4321036,-1.37667,-7.4507685,-6.4106913,4.4662533,-9.312631,-11.048971,2.1957128,-1.9129562,-0.14108092,6.652529,-7.765412,-9.846906,-6.438299,-5.5370975,-6.6242056,2.612369,3.4389505,3.4429438,-5.5616775,-9.643139,-12.636437,-7.7445874,-13.833021,-10.877642,11.893488,-9.048761,-12.140277,6.442817,5.5980706,-11.786182,-12.40761,-0.31795755,-12.431968,0.9338513,-7.56668,4.1237354,-11.047613,-11.316312,-6.375796,-5.863487,-3.592947,-11.746215,-15.791393,-7.238813,-6.7012186,-10.895282,5.222686,-4.866944,1.8760091,3.5955784,-9.323375,-4.7248654,5.062413,3.311394,5.4516053,3.4796486,-9.384101,3.483334,6.875526,-11.674257,-2.7535715,-5.1948314,-8.25836,-13.795735,-10.8889065,-2.934915,-9.617757,-11.278533,5.2012525,-5.929484,-11.213867,-1.5009143,-1.4219579,-5.181061,-3.0037055,7.343246,-6.6569014,-5.0233383,-7.115353,4.646756
76,-0.69009984,-4.203065,12.83782,1.136985,12.941212,4.0688386,10.874493,13.302155,-5.9168944,-9.494642,-4.1695724,-3.1094851,6.7734756,4.8106046,-0.5383368,-11.891865,-10.989513,-11.809053,-7.642992,0.9615455,3.0259619,2.0675745,1.7679164,2.219255,6.913151,2.7944813,-4.4378333,-6.7894115,12.6674385,-10.566399,-4.900182,-6.5433035,-10.912003,-5.6590624,-8.843976,-12.663372,8.991693,4.916499,12.0325985,-9.055056,6.1386166,-6.3786044,4.5431213,-3.391692,3.0655806,6.671805,-6.2736697,2.7440112,-1.2230678,-7.465997,-6.542484,4.2195888,-8.711847,-11.422997,2.0604548,-2.7876775,0.22645134,6.732158,-7.319748,-10.910293,-6.37909,-4.9248934,-6.8047943,2.9144492,2.8862948,3.9459705,-5.883095,-10.244126,-12.521357,-7.579963,-14.449059,-11.693002,12.233472,-9.852751,-11.57531,5.9290113,5.3677206,-12.064304,-13.030533,0.08225049,-12.899635,0.7466919,-7.654667,4.120718,-11.432876,-11.237808,-6.953894,-5.4152856,-4.028696,-12.765913,-15.779383,-7.0791063,-6.12245,-11.205629,4.9669952,-4.5572543,2.2121258,3.1619806,-9.547886,-4.7424994,5.1734123,3.1829045,5.9401417,3.9656072,-8.9125,3.3212419,7.1796527,-11.942033,-2.7989633,-5.494361,-8.4568815,-14.381983,-11.497391,-3.1759295,-9.914296,-12.247604,5.091201,-5.813505,-11.165095,-1.3966918,-1.5999148,-5.332089,-3.4484987,7.35588,-7.72237,-4.867211,-6.8963995,4.7814956
77,-0.68664753,-4.076275,12.937634,0.6068019,12.773077,4.5280266,11.639467,12.898562,-6.032372,-9.408747,-4.1498313,-2.771806,6.7592106,4.6280184,-0.38141763,-11.731989,-11.136265,-11.391874,-7.442944,0.53129196,2.4116018,1.5625613,2.2790673,1.5807046,7.136536,2.4726048,-4.692814,-6.8011103,12.531164,-10.303359,-4.052774,-7.0858107,-10.991896,-5.279173,-9.122574,-12.0115795,9.185303,5.677621,11.90165,-9.510196,5.9654684,-6.205824,4.8495007,-3.6479752,2.5528595,7.199998,-6.076805,2.5488017,-1.4352131,-7.6200137,-6.259058,4.5694075,-9.204229,-11.074041,1.8490739,-2.307574,-0.14860679,6.601872,-8.2211685,-10.187058,-6.2881923,-5.970202,-6.9247904,2.7900884,3.343582,3.5500126,-5.639683,-9.3986635,-13.158439,-7.579579,-14.292212,-10.750125,11.917654,-9.687552,-12.010358,6.9471574,5.6788692,-11.6490345,-12.455869,-0.5390369,-12.311613,1.0653592,-7.9023814,4.017399,-10.724226,-11.019849,-6.526712,-5.9561048,-2.8820207,-12.620817,-16.527676,-7.342895,-6.6228914,-11.234512,5.137954,-4.791786,2.697773,3.4116387,-9.681543,-4.296606,5.095097,3.7593858,5.1748304,3.8461723,-9.296773,3.8194065,7.2924743,-12.238815,-2.4741633,-5.409574,-8.946197,-15.137491,-11.86416,-3.0789604,-9.412913,-11.923557,5.368142,-5.766376,-11.526087,-1.1679096,-1.4252344,-5.114156,-3.251115,7.7258763,-6.59228,-4.9459786,-7.117914,4.7486706
78,-0.47445333,-3.6927824,12.825018,0.5321583,13.254845,4.054922,11.233582,12.388817,-5.798663,-9.063452,-4.1356854,-2.7824547,6.5438,4.527563,-0.6758178,-12.047699,-11.165653,-11.436499,-7.560485,0.97459,2.3073745,1.3526326,2.2101676,2.078803,7.0140367,2.525202,-4.7260933,-7.029954,12.661453,-10.453979,-3.938043,-6.768675,-11.261534,-5.1360936,-9.551072,-12.491932,8.640424,5.2413406,11.685266,-9.713692,5.44934,-5.9207616,4.8136687,-3.399548,2.863364,6.714028,-5.7508774,2.6166298,-1.3210361,-7.0365415,-6.700925,4.179163,-9.419268,-10.872121,2.455681,-1.87612,-0.33332205,6.6580257,-7.801277,-10.304977,-6.77585,-5.8023624,-7.222648,2.1146095,3.558116,3.6725063,-6.0751176,-9.92612,-13.220375,-7.46865,-14.253277,-11.191439,12.1287365,-9.5643635,-11.921031,6.7210717,5.2728624,-12.130272,-12.304686,-0.5734391,-12.434152,1.0461705,-7.984269,4.522459,-10.979585,-11.466372,-6.4692016,-5.620147,-3.8035204,-12.691578,-16.292465,-7.7620654,-6.8548765,-11.124439,5.3473883,-5.1360164,1.8168665,3.6413496,-9.307848,-4.4456263,5.174873,3.574758,5.0166054,3.9617407,-9.713961,3.222768,6.595949,-12.032646,-2.9351614,-5.4334865,-8.493675,-14.440452,-11.407444,-3.4605627,-9.613989,-11.597976,5.2487435,-6.2883663,-11.56731,-1.1990236,-1.7818929,-5.6761856,-3.2758598,7.1645513,-6.4148865,-4.530133,-7.0443525,4.713598
79,-1.1312848,-4.314656,12.799934,1.3336235,12.568199,4.404669,11.204531,12.444697,-6.331879,-9.599915,-4.1579876,-2.8160925,6.478052,4.7478395,-0.30433494,-11.397074,-10.76691,-11.575951,-7.5179725,1.040641,2.528334,1.8181719,1.8854727,1.6262887,7.2700634,2.406296,-4.385655,-7.1863728,12.443145,-10.482583,-4.2395344,-6.7088127,-10.443398,-5.058005,-8.9416485,-11.76836,9.069488,5.0901,11.779475,-9.089935,5.800251,-6.066674,3.9453363,-2.9851394,2.8130677,6.361813,-6.076866,2.4885077,-1.3308637,-7.6115465,-6.355977,4.4482145,-9.226042,-10.661431,1.9881786,-2.4124079,0.0030749175,7.0681324,-7.602621,-9.960347,-5.9508667,-5.156277,-6.3999295,2.7527478,3.1948643,3.5812106,-5.604125,-9.64551,-12.465614,-7.6367903,-14.171087,-10.959214,12.206194,-9.58395,-11.838741,6.6446404,5.452352,-11.700071,-12.393705,-0.5611658,-12.523502,0.91967684,-7.670376,3.949921,-10.771412,-10.939601,-6.7178545,-5.7045155,-3.2825203,-12.349083,-15.95997,-6.9663825,-6.189081,-11.031861,5.0499277,-4.7932177,2.2173145,3.1282585,-9.460362,-4.4153295,5.1353927,3.408247,5.5502796,3.8473735,-9.089667,3.6299055,7.119125,-11.955215,-2.4354486,-5.123055,-8.883075,-14.461225,-11.037959,-2.933144,-9.482356,-11.839182,5.339878,-5.7538247,-10.783007,-1.2168852,-1.5770835,-4.939136,-3.0742815,7.310128,-6.977056,-4.8368397,-6.759091,4.495313
80,-0.77068734,-4.4472604,12.704815,1.3863451,13.180593,4.3619995,11.300557,12.726689,-5.94942,-9.639824,-4.2017264,-2.8883333,6.7692704,5.077573,-0.30788243,-11.660314,-11.204401,-11.993141,-7.845173,0.97005635,2.4336543,1.2950443,2.117741,1.3435192,7.602352,2.376257,-4.811567,-7.6770773,12.89068,-10.603428,-3.7223673,-7.035389,-10.9663315,-5.089843,-9.665876,-12.426939,8.939573,6.478102,11.955159,-9.891707,6.069093,-6.3426747,4.917533,-3.5704162,2.6296716,6.8344836,-5.869186,2.3599653,-2.0581615,-7.765902,-6.302167,4.518231,-9.617444,-11.023547,2.3058853,-1.9502994,0.1790405,6.676132,-7.7947817,-10.172635,-6.338318,-5.494885,-7.3948765,2.3558226,3.5093002,3.8478057,-5.8977995,-9.864839,-12.839375,-7.8163614,-14.618776,-11.271612,13.036712,-9.280898,-12.643394,6.812008,5.5679197,-11.975964,-12.717136,-0.28970063,-12.625853,0.7192709,-7.8047166,4.217082,-11.217455,-11.260792,-6.659584,-6.0219293,-3.0735695,-12.230434,-16.3653,-7.444494,-6.6474333,-11.144747,5.182071,-5.2295914,1.8909235,3.8832154,-9.637817,-4.464487,5.056976,3.7309988,5.0980253,3.9378111,-9.343863,4.016706,7.1723685,-11.941417,-2.742708,-5.16344,-9.094266,-14.816156,-11.514861,-2.966427,-10.109634,-12.062414,5.4053965,-6.380755,-11.450873,-1.3918648,-1.2343962,-5.669377,-2.6921284,7.489553,-6.7365227,-4.6555834,-6.974142,4.8291183
81,-0.8708438,-4.3119316,12.630205,1.5811355,13.134182,4.5434027,11.319799,12.484719,-6.118079,-9.499516,-4.0658464,-2.5892715,6.525478,4.7363343,-0.28131962,-11.408467,-10.748824,-11.676032,-7.66362,0.92053074,2.4107814,1.6292468,2.1542585,1.4418197,7.223151,2.2765698,-4.7228236,-7.319509,12.320917,-10.637623,-3.890326,-6.9423833,-10.595985,-4.98854,-9.288458,-11.615257,8.844433,6.074264,12.008785,-9.558188,5.70769,-6.2886596,3.9372456,-3.0039537,2.7991867,6.60723,-5.744563,2.6366348,-1.4953986,-7.5648546,-6.2621098,4.6842885,-9.515461,-10.636594,2.138592,-2.0741172,-0.06710231,6.659906,-7.849085,-9.594946,-6.284807,-5.288817,-6.701666,2.6083868,3.195336,3.4835787,-5.535642,-9.441736,-12.372939,-7.865076,-14.19099,-10.820344,12.289978,-9.19463,-12.331026,6.841263,5.5593257,-11.67614,-12.079265,-0.4562953,-12.552433,1.0474012,-7.572972,3.9639306,-11.050807,-10.961136,-6.5803084,-5.807165,-3.0072458,-11.896566,-15.924195,-7.257915,-6.4588656,-11.188315,5.021918,-5.024725,1.902452,3.396407,-9.3829975,-4.395129,5.097328,3.4704413,5.4379096,3.869071,-9.121316,3.8486803,7.265646,-11.68505,-2.5576894,-5.1253104,-8.551232,-14.291421,-10.944363,-2.6449516,-9.533406,-11.484067,5.587064,-5.9296436,-10.796769,-1.3357587,-1.4543749,-5.1819444,-2.8245206,7.375312,-6.5249457,-4.8366203,-7.124435,4.6327505
82,-0.8732159,-4.397919,12.501955,1.4287862,13.08276,4.6626854,11.40417,12.708761,-5.989615,-9.583275,-4.1489925,-2.3833659,6.5891147,4.5706735,-0.17121516,-11.347484,-10.809952,-11.870825,-7.4989333,0.8452606,2.6188529,1.7311152,1.942854,1.4128964,6.9323187,2.0560737,-4.5713267,-7.1977983,12.490529,-10.690773,-4.0622334,-6.9748907,-10.496276,-4.801361,-9.374562,-11.604318,8.674132,6.1361885,11.984541,-9.450002,5.6500735,-6.145094,3.8854795,-2.8514812,2.3888597,6.808303,-5.8861575,2.4111953,-1.5080442,-7.836394,-5.952236,4.721212,-9.433014,-10.817749,2.0678377,-2.2616765,-0.116048105,6.482641,-7.9313717,-9.629502,-6.086149,-5.4169545,-6.721166,2.9561155,3.2019458,3.4273348,-5.413345,-9.373391,-12.301562,-7.899353,-13.876216,-10.758026,12.037958,-9.044137,-12.145187,6.648729,5.564807,-11.798962,-12.2815695,-0.38427922,-12.488744,1.2989668,-7.6121016,3.9253178,-10.848605,-11.16508,-6.4281244,-5.8061028,-3.1748545,-11.580683,-15.953803,-7.0647936,-6.8109617,-11.05494,5.172719,-4.928026,1.7194594,3.3447292,-9.259655,-4.542544,4.9910502,3.3576503,5.4848537,3.836307,-9.041886,3.755583,7.237945,-11.488375,-2.6840103,-5.203314,-8.372158,-13.917584,-10.709814,-2.6098087,-9.36109,-11.4700775,5.675517,-6.053247,-10.851201,-1.6210997,-1.3405981,-5.038622,-2.868119,7.289516,-6.6179156,-4.972659,-7.051217,4.781162
83,-1.1228065,-4.003394,12.724597,1.5156288,12.441152,4.213829,11.20346,12.521112,-6.2776546,-9.303114,-3.9951563,-2.6904445,6.4434505,4.555482,-0.36683637,-11.071331,-10.821641,-11.2983265,-7.3919954,0.68790454,2.5812478,1.5749015,2.2173073,1.5461112,7.220896,2.2873964,-4.4910383,-7.1265473,12.195358,-10.347934,-3.9470696,-6.9852185,-10.686277,-4.8321958,-9.036059,-11.46629,8.71547,5.47132,11.805683,-9.32562,6.1734257,-6.2759233,4.357404,-2.964466,2.6436539,6.586881,-5.995351,2.7536626,-1.4045695,-7.619165,-6.078298,4.835387,-9.206329,-10.764529,2.1591527,-2.328332,-0.0010322869,6.8430743,-7.785139,-10.0945835,-6.1464653,-5.340095,-6.8577967,2.7731583,3.364391,3.6299613,-5.3682866,-9.670167,-12.409559,-7.6859274,-14.16164,-10.768029,12.189903,-9.2808895,-12.07383,6.713699,5.518756,-11.542577,-12.298968,-0.4800365,-12.038929,0.97645605,-7.337429,4.1263456,-10.810546,-10.879551,-6.53317,-5.7349463,-3.2701657,-12.259319,-16.052427,-6.9044156,-6.1189227,-10.8566065,4.955885,-4.8896356,2.0611944,3.4513593,-9.345154,-4.1047587,5.257143,3.5359576,5.576154,3.720792,-9.201675,3.7286084,7.1381917,-12.152316,-2.454831,-5.1190534,-8.996166,-14.338976,-11.12526,-2.7789867,-9.593832,-11.639626,5.63079,-6.0149097,-11.07187,-0.91021085,-1.759772,-4.7686057,-2.9552696,6.991812,-6.9307194,-4.723579,-6.7442546,4.562837
84,-0.9963558,-4.0191913,12.696422,0.8766791,12.650861,4.1048574,10.776475,12.868857,-5.950212,-9.413385,-4.132701,-2.8649843,6.4046087,4.6653233,-0.58925915,-11.342101,-10.58336,-11.951954,-7.1488614,0.91097087,2.7297955,2.166108,1.5749099,1.8677421,6.8138328,2.648186,-4.2705154,-6.9991913,12.359128,-10.101761,-4.736914,-6.405856,-10.581988,-5.2281437,-8.492706,-11.875236,9.238998,4.668798,11.6848755,-8.727487,6.2822695,-5.910884,3.7139,-3.509186,2.8693135,6.405661,-6.211755,2.430401,-1.3350179,-7.3603225,-6.269026,4.1691523,-9.272618,-10.888983,2.1533206,-2.3121002,-0.15839694,6.755965,-7.5303774,-10.224035,-5.8514595,-4.996103,-6.4225082,3.1829665,2.859333,3.7974641,-5.5656857,-9.713009,-12.310661,-7.455002,-13.875488,-11.160908,11.863991,-9.416771,-11.805554,6.3211184,5.171949,-11.621411,-12.752661,-0.48378608,-12.447154,0.78423345,-7.3399,4.045687,-10.641589,-11.234723,-6.6939735,-5.8119516,-3.2917864,-12.344982,-15.867533,-7.1474085,-6.0593166,-10.591862,5.070948,-4.616727,2.006036,3.1181524,-9.28685,-5.0092397,5.122879,3.2860491,5.6182303,3.6466198,-8.753191,3.4771686,6.6026163,-11.85266,-2.5456939,-5.2633395,-8.474452,-14.199242,-11.093493,-2.9447916,-9.233471,-11.703399,5.083825,-5.731456,-10.883935,-1.2223281,-1.4978157,-4.9170904,-3.213918,7.2128935,-7.081725,-4.94092,-6.771978,4.4865966
85,-0.5089559,-4.2317677,12.230756,1.5085442,12.930447,4.4641547,10.7504015,12.597548,-5.918298,-9.693064,-4.178102,-3.289959,6.6591873,4.9433312,-0.23730177,-11.192135,-11.069096,-11.851345,-7.7716994,1.241609,2.430673,1.1780592,2.5582592,1.5034956,7.5842924,2.3589354,-4.6157637,-7.945011,12.682898,-10.396313,-4.1142955,-7.0513453,-10.876352,-5.2437906,-9.603209,-12.5406,9.119906,6.5253873,12.014215,-9.75622,6.056087,-6.1004457,4.879779,-3.6225324,2.3475387,6.7632976,-6.185035,2.1242378,-2.0907063,-7.7766423,-6.27413,4.264811,-9.474879,-10.887224,2.3247116,-1.9818017,0.27341852,6.851172,-7.6257706,-10.2034645,-5.9566607,-5.315468,-7.2552757,2.0221655,3.502085,4.056661,-5.729622,-9.986385,-12.8503475,-7.708434,-14.796589,-11.5008335,12.368648,-9.487043,-12.490416,6.5366197,5.4342823,-12.106016,-12.904483,-0.19358627,-12.457057,0.7654623,-7.329887,4.216814,-11.195581,-11.302657,-6.507391,-5.699759,-3.3781273,-12.0092125,-16.315388,-7.281738,-6.9785357,-10.87406,5.0038233,-5.6762905,1.7304045,3.9943612,-9.534706,-4.823155,4.5671315,3.9534867,5.157765,3.812974,-9.381712,3.887091,6.9203787,-11.968744,-2.8905766,-5.192598,-9.019592,-14.617501,-11.566154,-2.686246,-10.033701,-11.608128,5.062044,-6.3591847,-11.280209,-1.6542673,-1.198741,-5.4768276,-2.4819393,7.3248534,-7.0997567,-4.923904,-6.953205,4.6644926
86,-0.74205345,-4.0821915,12.717523,1.2262156,13.003074,4.295628,11.290666,12.683088,-6.097775,-9.516195,-4.1704497,-2.8625042,6.564558,4.63408,-0.22706497,-11.617271,-10.974285,-11.670681,-7.6252365,0.9306839,2.5134633,1.5893997,2.2646315,1.628222,7.2735066,2.2234983,-4.658813,-7.123874,12.531129,-10.709283,-4.0109057,-7.0399995,-10.859924,-5.2746725,-9.264222,-12.039056,9.101176,5.586824,12.01084,-9.672504,5.9792514,-6.1023626,4.1174345,-3.3402336,2.708859,6.8953757,-6.02141,2.5611577,-1.492521,-7.2111216,-6.5679398,4.6056848,-9.389213,-10.9133625,2.4931931,-2.0368624,-0.018846389,6.897212,-7.8176227,-9.984989,-6.429907,-5.375058,-6.808177,2.3934712,3.5660362,3.6673727,-5.5039263,-9.763118,-12.907239,-7.651763,-14.336198,-11.183104,12.307855,-9.458235,-12.358955,6.8002415,5.661758,-11.804972,-12.364324,-0.54123473,-12.647288,0.830279,-7.7253,4.2978644,-10.972856,-11.060847,-6.432295,-5.742013,-3.358103,-12.499936,-16.186192,-7.403651,-6.5263486,-11.092044,5.045478,-4.881016,2.2041025,3.4991708,-9.278536,-4.5137587,5.0865364,3.4414182,5.4283276,3.769233,-9.426756,3.5483427,6.937203,-11.98688,-2.7671676,-5.329727,-8.863483,-14.47611,-11.245736,-2.9697099,-9.482639,-11.757939,5.3321404,-5.999063,-11.18841,-1.3562248,-1.3632647,-5.222481,-2.9775734,7.2980947,-6.7272534,-4.907409,-7.065002,4.624973
87,-0.7430595,-4.363011,12.8894205,1.2437855,13.212252,4.3056273,11.501949,12.591957,-6.058931,-9.510886,-4.2826734,-2.651757,6.507293,4.9632993,-0.19033411,-11.771908,-11.123913,-11.932137,-7.824202,0.91212785,2.6012506,1.5924613,2.2919033,1.5577854,7.381335,2.351307,-4.9348345,-7.4229856,12.769097,-10.700703,-3.9810715,-6.9679565,-10.838175,-5.127817,-9.0172205,-12.039766,8.9618,5.8893013,12.000904,-9.628662,5.66918,-5.8538947,4.1814446,-3.231813,2.3690028,6.840595,-6.238526,2.4563148,-1.6487457,-7.562121,-6.348017,4.3451076,-9.681943,-10.743904,2.2073932,-2.0432212,0.036934827,6.980262,-7.9106116,-10.202476,-6.280147,-5.5497193,-6.8449397,2.877521,3.4711392,3.660467,-5.4652042,-9.796924,-12.859259,-7.6811547,-14.590924,-11.181042,12.499908,-9.350675,-12.437043,6.936724,5.6362834,-12.022951,-12.700094,-0.54227465,-12.7907715,1.0034813,-7.9897,4.1276827,-11.251714,-11.152838,-6.5774612,-5.889436,-3.0213885,-12.660755,-16.367643,-7.497085,-6.704079,-11.290835,5.2137656,-5.032052,1.9916475,3.6414642,-9.450263,-4.373329,4.9184713,3.6371984,5.370952,3.9242277,-9.244792,3.7479126,7.199562,-12.22027,-2.552973,-5.3496094,-9.028717,-14.991698,-11.323864,-2.991094,-9.64475,-11.84343,5.5639653,-6.060636,-11.506128,-1.1857989,-1.4798039,-5.378175,-2.9269023,7.53165,-6.806608,-4.7194467,-6.9983015,4.723452
88,-1.2095001,-3.675123,12.424341,0.8708822,12.971606,3.9666104,11.409924,12.785986,-6.0129213,-9.502536,-4.1028275,-2.6670892,5.998988,4.471481,-0.78464425,-11.910409,-10.859406,-11.777082,-7.6599636,1.3192197,3.1453657,1.8923143,1.6340998,1.7677788,7.1853247,2.47262,-4.5630336,-7.253359,12.5315275,-10.808212,-4.4897523,-6.2340703,-10.329149,-5.664842,-9.000031,-11.892427,9.035686,4.578736,11.317997,-8.690938,5.7577353,-5.347138,3.338148,-3.899387,2.6114082,6.3615637,-6.4697065,1.7148646,-1.2366974,-7.0632253,-7.209698,4.3710217,-9.490858,-10.41134,2.7389865,-2.426051,-0.45320973,7.4786015,-6.9491777,-10.317659,-5.933653,-5.258839,-6.2770123,2.8708441,3.1743052,3.49283,-5.2684555,-9.827593,-12.683985,-7.906228,-13.9860325,-11.259719,11.680748,-9.79842,-11.854476,6.58107,5.373679,-11.434671,-12.53416,-0.6144698,-12.584379,0.9547905,-7.658064,4.396896,-10.443597,-11.556422,-6.713496,-6.0582147,-3.6132672,-12.8620825,-15.383434,-6.974369,-5.6670036,-11.219434,4.963599,-4.808303,1.5977716,3.1735225,-9.302278,-4.883141,4.9231424,2.6071396,5.7968817,3.547717,-8.746883,3.2358873,6.5610104,-11.558989,-3.1924124,-5.547461,-8.482979,-14.070164,-10.071434,-2.9780996,-9.103749,-11.766763,5.283327,-5.71957,-10.870445,-1.4118106,-1.7298205,-4.9001813,-3.3981414,7.2231345,-6.9161315,-4.41556,-6.9214926,4.0030875
89,-1.3771058,-3.5144348,12.598571,0.75748354,12.8917265,4.223095,11.58665,12.633023,-6.0313945,-9.432901,-3.9968178,-2.5841243,6.1405025,4.6001587,-0.6598093,-11.921992,-10.965682,-11.75468,-7.625339,1.0938925,3.0627193,1.7953913,1.6613115,1.4926096,7.1073704,2.5025096,-4.7813435,-7.0553455,12.693486,-10.9230995,-4.4301815,-6.2929206,-10.481693,-5.533885,-9.168166,-11.916453,9.0729065,4.7697477,11.280341,-8.887188,5.71134,-5.3868876,3.646025,-3.9054797,2.6842544,6.4151845,-6.2006354,1.8218839,-1.2908754,-7.1945252,-7.1334696,4.5176115,-9.417061,-10.398345,2.689837,-2.3361616,-0.3836592,7.3593225,-7.091243,-10.284148,-6.0846148,-5.4003916,-6.428684,2.8198683,3.1317883,3.4925857,-5.3088236,-9.623928,-12.780675,-7.9253807,-13.642201,-11.040707,11.968606,-9.642158,-12.022608,6.623076,5.601467,-11.468887,-12.541476,-0.62580866,-12.683502,0.9946624,-7.877771,4.3576255,-10.593948,-11.5149145,-6.797951,-6.218153,-3.6005304,-12.77363,-15.337908,-6.9683347,-5.6403294,-11.400943,5.248418,-4.9091387,2.0370088,3.1816738,-9.535941,-4.9807544,4.9418597,2.7367325,5.780816,3.5278184,-8.791876,3.3734732,6.745119,-11.72873,-3.000941,-5.446807,-8.682379,-14.315936,-10.277632,-2.9228928,-9.244302,-11.931472,5.286912,-5.716273,-11.026952,-1.3869231,-1.6606932,-5.0908413,-3.3046634,7.4521284,-6.800266,-4.2917624,-7.0369735,4.07869
90,-1.2333307,-4.5497327,12.923315,1.6900964,13.372981,4.7129025,11.745179,12.231696,-6.363247,-9.507699,-4.7116942,-2.134086,6.3220696,5.135517,-0.3529714,-12.122805,-10.757068,-12.296974,-7.3855352,1.014918,2.3079271,2.109652,1.8732278,2.1855366,7.0121946,2.1708572,-5.4920115,-7.509337,11.965477,-11.519276,-3.4456954,-6.15631,-10.977658,-4.9444313,-9.725445,-12.102891,9.782716,7.0998216,12.714811,-10.374039,6.229412,-6.476975,3.9445825,-3.4161878,1.6371121,6.8169246,-6.1391287,2.604302,-1.5200217,-8.181511,-6.34749,4.500937,-9.916367,-10.892591,2.0789392,-2.1837215,-0.39819425,7.6270914,-8.064622,-10.164605,-5.969897,-5.650189,-6.715919,3.1108348,2.854924,3.1455953,-4.989819,-10.102336,-12.14665,-7.314035,-15.542844,-10.858231,12.266491,-8.980241,-11.788826,6.809471,5.3067317,-13.097407,-12.295279,-0.5951065,-12.47312,1.8568641,-7.849666,4.5764866,-12.107815,-11.183503,-6.090205,-5.7606273,-2.3813863,-13.200061,-16.329409,-8.01647,-6.5308137,-11.1318035,4.8372345,-4.9565277,1.0418438,4.2701993,-9.405361,-4.428188,4.646641,3.6890457,6.089126,4.6198945,-8.327582,3.299411,6.7324724,-12.319331,-1.8864669,-4.791955,-8.87131,-14.791553,-11.061607,-2.7834644,-8.8441105,-11.58931,6.4618506,-6.185859,-10.925064,-1.4802723,-2.8575866,-5.22108,-2.1226516,7.4833174,-6.7534103,-3.5661004,-6.532927,4.6877646
91,-0.8959297,-4.1557918,12.507693,1.239818,13.031795,4.1596293,11.283027,13.06118,-6.1146183,-9.500941,-4.1954026,-2.9252617,6.4957933,4.6036716,-0.32650226,-11.566675,-10.838486,-11.724705,-7.504447,0.8316415,2.5957763,1.5314645,2.092534,1.4883945,6.9118285,2.0011888,-4.5059133,-7.08905,12.557057,-10.683964,-4.038458,-6.9422975,-10.90085,-5.0428433,-9.345993,-12.026394,8.879292,5.518001,11.937125,-9.259967,5.8723564,-6.067973,4.115906,-2.9861057,2.5532355,6.604215,-6.0488667,2.5418048,-1.4637238,-7.4548297,-6.438887,4.581204,-9.381586,-10.986896,2.1941798,-1.9952092,-0.091063835,6.734629,-7.767206,-9.786605,-6.1903844,-5.434725,-6.78742,2.7348688,3.4812987,3.5167978,-5.4456267,-9.733273,-12.679263,-7.8238955,-14.000176,-10.947378,12.144254,-9.296007,-12.345821,6.7170496,5.66217,-11.806986,-12.356632,-0.3365349,-12.468486,0.9389937,-7.554403,4.203605,-11.0226145,-11.106736,-6.37876,-5.8732834,-3.5843585,-11.932919,-16.105892,-7.164379,-6.5261483,-11.06189,5.117837,-4.9432006,1.8726666,3.526933,-9.197443,-4.575596,5.1085835,3.387667,5.4015675,3.5466337,-9.503793,3.71726,6.9984984,-11.766803,-2.879477,-5.279738,-8.478494,-13.998537,-11.057446,-2.8291848,-9.6842785,-11.36235,5.3874006,-6.073176,-11.190656,-1.447326,-1.3545679,-5.0836086,-2.930745,7.2500157,-6.832694,-4.8636627,-7.151936,4.6511283
