,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.26596028,-0.8059444,-0.23072423,-1.4451126,-0.67864674,-1.6648935,1.5170571,0.68672544,2.0620527,0.34009734,0.66821223,0.18628947,1.3895645,-0.1763036,-0.8604475,-3.383228,1.9047015,-0.11252227,-0.15294223,-0.85253406,-3.1204152,-1.2066488,-0.8958357,-1.4616244,0.16576962,1.074126,-2.0702703,-4.8318195,0.90528077,3.4578338,-1.1015754,1.0789294,-0.81742096,0.56575924,3.0303438,0.62673515,-1.5766969,0.36353225,0.24851613,-2.7737527,-1.9258269,-0.0012210477,-0.22509512,0.7308957,-0.6421451,0.56672263,2.6615686,0.23296449,-1.217526,-0.72212046,1.6253958,2.5234752,-3.6955829,1.1826776,0.39355463,1.9785454,-1.6336026,1.2826346,0.9339043,-2.3019402,-0.85859835,0.9949329,1.2820466,-3.012685,-0.79609364,2.768483,0.39385957,-1.567013,-1.3871751,-0.4579909,2.107109,2.8324566,2.2209578,1.130664,-1.0826304,-0.5751777,0.9412244,-1.1740285,-0.50974554,1.424426,-1.1179832,-1.9401132,-2.5702422,0.18931417,0.39104056,0.9339478,-3.7208602,-0.7399893,-0.5336116,-3.7846348,3.7772264,-0.4858012,-1.8603795,-0.30846962,0.19257006,-1.5702599,0.57907164,-0.45111817,1.2579331,2.122735,1.8975468,0.3437391,2.3382308,1.0032386,-0.8002544,-3.581479,0.7179379,1.0752895,4.441162,3.7627227,1.4540529,0.024965338,-1.6317708,-1.7241983,-0.2798853,-0.27198914,-2.9328785,2.2103567,0.5797325,-0.59772706,1.5803123,0.65479594,-1.3715552,-0.14347263,0.26546818,1.3033307,-1.5038127,-2.815616
1,0.70297223,1.5015905,2.2127595,0.7271655,0.3041314,1.5314018,1.3885083,0.41460264,0.4338597,-0.32253906,-1.2017065,-0.32250914,-0.91517717,-0.66860807,-0.08123756,0.9645516,-1.3686458,-0.41728643,-0.8269341,-0.50178856,1.9308504,-0.808992,1.0612998,0.9960603,-1.2854221,1.3101264,1.0668602,0.95892,-0.8723379,1.2010312,2.526712,-0.29474398,0.7708453,-0.39072484,-0.5075378,2.341398,1.225307,-0.72575444,-0.015047596,0.2517306,-0.5187849,0.27966505,-0.3326724,-0.76940775,1.3263875,-2.1809418,-0.6584645,-1.889264,-1.1805747,-0.5764548,-1.3986007,1.275791,2.2281413,-1.7059017,-0.222988,0.25122592,-1.0388072,-1.1974121,-0.035781343,1.4327443,-0.7187443,-0.18816866,-0.65065706,2.056924,-0.70984215,0.9320016,0.3567648,-2.208756,1.6915897,-0.16163883,-0.052733246,0.54831856,-0.26900056,1.4301202,0.849563,0.098767035,0.078851864,0.33310565,-0.30539778,-1.2122312,1.0181422,-1.7096226,0.047815245,1.3514235,-0.6151757,-0.9793976,-1.2934908,-1.1291277,-0.3655272,0.105032794,1.3935392,-0.83532274,0.40918723,-1.1840613,-0.38854307,1.4186499,-1.2290901,-0.9631039,1.4097548,-0.4221977,-1.637548,-0.67507505,-0.8628163,0.4622818,0.15357848,3.0811388,0.4123395,-0.04135727,1.2073169,1.7901862,-0.019292599,-0.22615755,0.118852295,1.584313,-0.55370474,-0.066669114,1.7549384,-0.5116083,0.10105981,-0.25764725,0.4169823,0.6709891,1.7211326,-1.3110762,-0.9690617,-0.60855496,-1.0855258,-0.059887625
2,-0.5417893,-0.12271827,1.5813289,3.538443,2.4732037,-0.8775423,0.7945948,-0.0408812,-0.6885921,-1.7109513,-1.1703454,-0.89280313,-1.6657739,0.82370377,-0.2412221,-1.9765586,-2.409822,-1.2771871,-2.0115678,0.25589326,5.389936,-0.3373577,2.2607648,1.8402512,-0.9195041,0.11800998,2.3269546,4.1685405,-1.0499911,-1.4729525,5.514479,1.7416712,2.5388496,-0.5177544,-1.342886,2.6113844,2.5511746,-0.50823534,1.4196714,2.3531342,-0.6018002,0.91446763,-1.8472433,-1.5690655,-0.5564485,0.03492307,0.84527695,-0.0674391,-0.13715722,-3.1285312,-2.6862378,0.6824754,7.107008,-2.4501104,-1.6475619,-1.6940519,-2.3275754,-2.577875,0.96179813,4.7778788,-1.3390526,-0.40433067,0.83449054,6.0292344,0.12701677,-0.017430443,-0.3767615,-1.4882469,2.5176039,-1.5547045,0.53353167,0.13559538,-2.4175925,1.4882777,-0.3903255,0.6748541,-0.8095048,1.8896158,-2.1725225,-1.1039127,-0.14462261,0.048380464,-0.5009007,1.7227314,1.1488143,0.49608877,-0.62308013,-1.0491889,-0.45117766,3.0746582,2.0042567,-2.50653,1.822394,-4.0489926,-2.2340493,0.6032515,0.67128676,2.0801451,1.9717062,-2.2237024,-1.1032275,-1.7465949,-2.9941928,-1.627245,-0.41958997,5.4370246,0.92298037,-2.318595,0.38901827,1.8485205,-1.5998776,-0.7469613,-1.6954836,4.215301,-0.5711255,1.6694524,3.3267763,-3.1014333,1.3344039,-2.5360951,-0.91130894,1.0004491,4.054248,1.5961425,-1.5891172,-0.4199495,1.0712668,1.0643348
3,0.48923138,0.5821522,1.5880136,-0.8210025,0.13224675,1.5794402,0.7367137,0.049690515,1.3250091,-0.066873774,-0.78673667,0.1857788,-1.3562961,-0.5923797,1.0180748,0.65922254,-0.25395197,-0.72167295,-1.0392886,-0.53814095,1.8955227,-0.68389606,0.36406526,1.1932701,-0.67349786,0.82243085,1.0852784,0.87960917,-1.943358,0.8209813,0.8397299,-0.26859847,0.29335922,0.41844526,0.1405008,1.1710786,0.9160621,-0.5147888,0.26444176,0.7181263,0.6136735,-0.58319706,-1.0623507,-0.7557788,-0.08137818,0.1545987,-1.3495718,-0.930974,-0.4262204,-0.28583732,-0.9452604,0.9902333,1.6210091,-1.4008195,-0.77719253,1.0144707,-0.4551981,-0.78514624,0.72219163,1.4686295,-0.09885639,-0.03635014,-0.09158657,1.7360004,-0.26678017,0.35627186,-0.05210266,-1.4680743,2.138641,0.109363735,-0.68579143,-0.12966654,-1.2998431,1.5786195,0.8092216,-0.69227225,0.75855815,-0.83923936,-0.013367034,-0.011127981,0.81915057,-0.83129936,0.8437673,0.2935,-0.037416466,-0.89868075,-1.688678,-0.47496438,-1.67468,-0.07962236,1.7924982,1.5541844,0.18279187,-0.7064832,1.5573938,1.6197008,-0.73020154,-0.73573333,2.0229502,0.3678898,-1.3199812,-0.6646452,-0.97559166,-0.29040772,-0.49993902,2.9497378,0.41514796,0.07426948,0.31383735,0.81704867,-0.33086884,-0.14802018,-1.1627495,2.3255312,-0.29561108,0.71116066,0.91203475,-0.95322865,0.20149852,-0.70260024,1.3514916,0.8695197,0.9234044,-0.76698023,-0.20573226,-0.40229958,-1.3230666,-0.62639797
4,0.16374867,0.69448256,-0.51126826,-0.20494087,0.49475986,1.3844315,-0.53590775,0.26749924,-0.65086526,-0.10555227,1.096289,0.9814152,0.64445454,0.4136613,0.27613348,0.9928427,-0.60304004,-0.15796368,0.52802134,0.18341854,0.083912864,1.1037273,-0.9760766,-0.40494534,0.63105357,0.207395,0.1503522,-0.13800028,-0.061522134,0.0005188938,-0.38999462,-0.038960338,-0.26807272,0.49040097,-0.55932474,-1.039192,-0.89374155,0.4537102,-0.35889181,0.42110443,-0.23500383,0.20871405,-0.076725006,0.24733879,-0.5829992,-0.17612797,-0.0030804186,-0.8160527,0.37104124,0.2979295,-0.7300235,-0.21038274,0.7817119,0.27246028,0.4806955,-0.4391624,0.9843471,-0.44592062,-0.3434721,0.41221702,0.29768333,-0.052713208,0.42719188,-0.47192192,-0.010963639,-1.0263749,-1.5944878,1.9442189,0.38246274,-0.05366828,-0.58702946,-0.9701437,0.43881688,-0.019646564,-0.6326167,-0.5862649,-0.93798804,-0.7615348,1.8094583,0.68732154,1.0928309,1.9195311,-0.08085858,-1.4376446,0.18055773,-0.12777397,1.7553644,0.29704934,-0.9448154,-0.023050502,-0.73471904,1.4595618,-0.5933985,0.5349056,0.4229507,0.12628391,1.1088299,-0.09233652,-0.12428433,1.4905499,0.33205524,1.2889525,0.2615792,-0.49079645,-1.0833917,-0.36988094,0.39245775,-0.84511214,-2.337331,-1.3374679,0.0034098423,0.88316697,1.5734028,-0.51903814,-0.9728338,-0.5568526,0.97539085,-0.8411467,0.57710665,0.71733165,-0.7265402,-1.0348668,-0.7732867,0.5485001,1.4000347,-0.7071176,-1.4934958,-0.25784102
5,2.6738274,-2.2083693,1.0473424,1.0663592,4.9497466,-0.23614608,2.8541374,-2.374846,-0.009755229,-1.0479006,-1.0678488,-2.3537674,-0.8409954,-1.5772407,-1.1052072,-3.3352926,2.7386022,-0.9344592,1.0006943,0.015204491,-0.11917864,2.9846222,0.11562267,0.061309516,0.15390016,0.6448893,-2.4148335,-1.1353344,-0.72189087,-2.1340063,-0.45763513,2.1796792,-1.3176966,2.1830263,-0.9113753,0.46623558,-1.4887497,-1.5833361,0.64993846,-0.8220595,-0.73944926,1.290025,-1.0652122,0.420373,-1.6015964,2.631912,2.303072,-1.2574747,1.1942701,-4.40018,1.3890904,-1.0131811,-0.6669571,1.5281453,-1.1853392,0.5190254,-0.0923793,2.3644094,2.3127325,-0.7654213,-0.12701568,3.0606854,-0.95545006,-2.141111,1.1302456,0.6741026,-0.1121572,-1.6918236,-0.82815117,-2.6035516,-0.82676065,-1.4464979,0.0031332928,0.91251296,-2.4843826,0.8480628,-0.76007813,3.6885772,1.2374202,0.41070852,-3.4480052,0.60584694,-1.0134785,2.3104508,1.8375891,1.5540304,-0.6486086,1.4099286,3.0343623,1.2258452,-1.4015076,-4.5071077,-0.7786487,3.556615,-0.41351846,-2.4971614,1.913179,1.6636407,2.2355328,-0.67163014,-1.0350052,1.0938401,-1.6591123,1.2853264,-0.8471858,2.1433911,2.0160413,-0.6854091,-0.005182771,0.7699774,-0.8482043,-1.6782417,-0.29872364,-0.038132004,-1.419235,2.55575,-1.6823821,-0.10809369,0.023188367,-0.63325614,-0.19287184,-1.3593037,1.3204259,2.3049161,0.79377913,1.597493,2.7568755,0.46654892
6,0.41001144,1.1459723,1.8567879,0.2867035,-0.09397761,1.0444573,1.0466346,1.0449505,0.9295207,-0.09090774,-0.2606768,0.32446018,-0.123266265,-0.0012654597,-0.07566664,1.120991,-0.75300074,0.36872372,0.19627294,-0.88390094,0.80821145,-0.58196574,0.606939,0.84941834,-0.7471892,1.4745078,0.8411925,-0.025344415,-0.70724326,1.0070187,1.4274421,-1.5103029,0.27169904,-0.22598888,-0.13114811,0.7903952,0.40702525,-0.12396427,0.027209539,-0.4790641,0.3004142,0.7156858,0.044812027,-0.94264644,0.96647173,-1.3895735,0.03819699,-0.8236513,-1.0997827,-0.37158188,-1.8664508,0.50017023,0.6456507,-0.91107744,-0.3875559,0.45723993,-0.78572565,-0.47556162,-0.02198368,1.1348091,-0.6030979,-0.35492045,-0.39280364,1.6787708,-0.42506275,0.87732434,0.18356508,-0.8278943,0.6607276,0.016755302,-0.750553,0.21600667,-0.32351434,0.936997,0.59724355,-0.41773278,0.002523791,-0.44251654,0.23965126,-0.44417945,1.0666738,-0.9693257,0.45144477,-0.057658575,-0.50809866,-0.2273424,-1.3646989,-0.62505114,-0.68204814,0.25333205,0.9707382,0.1206346,-0.1176163,-0.36341983,0.052090332,1.5440096,-0.6744902,-1.0777549,1.001976,0.3067594,-1.477163,-0.13857771,-0.2746384,0.11030726,-0.07981503,1.7898841,0.24358076,-0.6754141,-0.21823195,0.68815243,-0.15974796,0.31465822,0.5047324,1.0008478,-0.3313752,0.2326345,1.1140796,-0.33489805,-0.6724492,0.046784587,0.6054083,0.14625713,0.6379459,-0.33972612,-0.39555693,-0.54479134,-1.0461961,-0.6507773
7,1.1145031,-1.6158267,-4.640596,0.8448491,2.981301,-1.2485594,-3.6989527,-2.1498988,-3.283548,0.12043187,-0.14857389,-1.4102868,-1.571104,0.12747455,-0.5679651,-1.3480332,-0.8936596,-1.5187014,-1.6657356,2.5333402,-0.7629741,-1.6080269,-5.028351,-1.6830446,2.1056488,-0.28134114,0.085577905,0.6632552,-0.5949537,-1.0757445,-1.1208844,5.07334,0.15820463,1.2823715,-0.5556801,-0.42508477,-0.80870694,-1.4531537,0.76939976,3.5155141,-1.4850998,-2.7355423,1.1943252,2.9422815,-0.5662344,2.9577873,-2.818629,-1.1358899,4.086416,3.6745603,2.3195305,-0.34714985,0.6313695,1.2397052,1.7294444,-1.84125,1.0609927,2.1150181,-0.9175845,-1.637523,1.2003374,0.39311674,0.30702806,-3.0938203,2.0470319,-2.2272635,-0.04523671,0.95283705,-0.8921561,-0.8674756,2.4124143,-2.1667953,0.26749623,-1.6960416,-0.87348425,2.6395926,-0.7193461,2.4759152,-0.669117,-1.2825196,-2.9740167,-1.9889798,0.2880793,2.0167184,1.2615494,-0.090960465,1.5235219,1.6873326,2.927313,-1.0566653,1.9590472,-3.1877584,2.2080412,0.7352259,-2.238344,-1.395785,0.027727883,4.3122334,-2.756848,-3.6992764,4.2026334,-1.1151209,-2.3517034,-0.68484885,-0.18600863,-0.33983538,-1.0516843,2.472099,1.8570665,-1.5364585,2.2075953,-0.53907526,-2.605229,-1.4125906,0.14268133,-0.24455287,-2.301459,-1.5940497,4.8591785,-0.20884144,-4.3101935,-0.062204234,-1.3317144,1.8639848,-0.9057896,0.4608548,1.798108,2.4501991
8,0.012729646,1.3222967,2.2416673,0.29958782,0.43378678,1.1808454,0.80561274,1.1980674,0.22149065,0.36915132,-0.5977668,-0.03391079,-0.28883404,-0.35947135,0.40458912,0.71934915,0.1017661,-0.43892512,0.1902139,-0.3192974,-0.105357274,0.23512593,0.2743111,0.4003358,-0.033246443,0.90836424,1.4005333,0.09859125,-0.30954847,0.6553794,-0.78924376,-0.051261455,1.0420705,-1.0336785,0.6798557,0.6549753,1.4790871,-0.955066,0.05074115,0.59673536,-0.6690014,0.7939542,-0.60395885,0.47186828,0.7835855,-0.477468,-0.60063976,-0.71637684,-0.6086362,0.408824,-0.1072165,1.0116102,1.4864676,0.7979556,-0.35146773,-0.5730996,-0.015630826,-1.532555,-1.0382458,1.7091558,0.5271424,-0.95377403,-0.443858,1.3915995,0.17841913,1.1477807,0.27296278,-0.22584274,0.8835958,-0.5410296,0.08072621,-0.1306709,0.490858,0.5950194,-0.5990919,0.20424479,-0.8807918,-0.36490104,0.7587351,-1.4506022,0.4485975,0.5849556,-0.35838905,0.925925,0.027552271,0.4110668,-0.41395637,-0.13968737,-0.7513527,-0.08116308,0.38808256,0.019229516,-0.85341465,-0.09093218,0.74257475,1.4228019,-0.41793534,0.13550542,1.0138788,-0.05793961,-0.32712942,-0.61560124,0.28396982,-0.29070002,-1.2198619,0.67132705,-1.0613822,-0.8892663,0.57898843,0.59027046,-0.99633294,-0.37152502,0.24055412,0.41492787,-0.22898445,-0.5507111,0.17463465,-1.2128592,0.32283118,-0.8267791,0.07802441,0.19364384,0.81180274,0.08428751,-0.5587758,-0.7016249,-1.077627,-0.44543406
9,-0.30398735,0.5563404,0.9615807,-1.1805747,-1.2612195,0.33647317,0.4358341,0.8074868,1.0029404,0.4594802,0.9868362,0.93331677,0.9983116,0.29220304,0.5926628,0.46121305,1.2090958,0.9533221,1.3192481,-0.72040075,-1.266136,-0.45995826,0.011833191,0.35770807,-0.6467953,-0.046084862,-0.62944686,-1.8870983,0.02886194,0.38598552,-0.37187555,-1.6304196,0.08755411,0.35754856,0.6256313,-1.3391367,-1.303921,0.60164607,-0.37184045,-1.2739371,-0.058079414,1.4344658,0.28689128,-0.57709867,0.5660725,-0.4757601,1.1696517,0.91507936,-0.7328108,-0.6372894,-0.6527811,-0.043637585,-2.094671,0.13639015,-0.47504282,0.43543687,-0.3373397,0.25392142,0.05789439,-0.7579098,-0.09072301,-0.46917382,-0.7270447,-0.47538498,-0.21766806,0.08303935,-0.14284611,-0.28173694,-0.8613675,0.49103978,-0.9084393,0.2789863,0.5178046,-0.4261055,0.21019122,-1.1950876,0.8227981,-0.85953015,1.2099378,0.81917536,1.141427,-0.2668907,0.093080066,-0.5840808,0.0348055,0.48837218,-0.7455473,0.88900447,-0.6057273,0.47230577,-0.39789635,1.5610716,-0.33630693,0.92534804,0.57160336,1.4978284,0.42799726,-1.6263285,-0.7138425,1.6215185,-1.5700464,0.895765,0.9631546,0.4125896,0.17627813,-0.61208355,-0.11892873,-0.41146794,-2.0150034,-0.58788335,0.76424956,1.3090147,1.4955156,-0.34864002,-0.0671263,0.53184354,0.22198853,0.7316465,-0.79495966,0.82696456,1.045396,-0.22189426,-1.467702,0.44580463,-0.26226962,0.14246374,-0.3066226,-0.83042383
